timestamp,O_w_BLO_Axis_Ctrl,I_w_BLO_Weg,O_w_BLO_energy,O_w_BLO_current,O_w_BLO_power,O_w_BLO_voltage,O_w_BHL_Axis_Ctrl,I_w_BHL_Weg,O_w_BHL_energy,O_w_BHL_current,O_w_BHL_power,O_w_BHL_voltage,O_w_BHR_Axis_Ctrl,I_w_BHR_Weg,O_w_BHR_energy,O_w_BHR_current,O_w_BHR_power,O_w_BHR_voltage,O_w_BRU_Axis_Ctrl,I_w_BRU_Weg,O_w_BRU_energy,O_w_BRU_current,O_w_BRU_power,O_w_BRU_voltage,O_w_HAR_Ctrl,I_w_HR_Weg,O_w_HR_energy,O_w_HR_current,O_w_HR_power,O_w_HR_voltage,O_w_HAL_Ctrl,I_w_HL_Weg,O_w_HL_energy,O_w_HL_current,O_w_HL_power,O_w_HL_voltage,O_i_energie_gesamt
63601505658.818,3,277,6156314,426,25056,58,0,877,9844990,62,124,2,0,476,9642589,0,0,0,0,572,6835874,3,0,0,2048,-833,115660898,1575,8182,26,2048,-833,115483428,1763,18591,27,265239
63601505658.862,3,277,6156314,426,25056,58,0,877,9844990,62,124,2,0,476,9642589,0,0,0,0,572,6835874,3,0,0,2048,-833,115660898,1575,8182,26,2048,-833,115483428,1763,18591,27,265239
63601505658.92,3,277,6156314,426,25056,58,0,877,9844990,62,124,2,0,476,9642589,0,0,0,0,572,6835874,3,0,0,2048,-833,115660898,1575,8182,26,2048,-833,115483428,1763,18591,27,265239
63601505658.985,3,358,6161424,362,20328,56,0,877,9845009,43,46,2,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115670152,1549,8234,29,2048,-833,115493934,1644,9846,27,265239
63601505659.075,3,358,6161424,362,20328,56,0,877,9845009,43,46,2,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115670152,1549,8234,29,2048,-833,115493934,1644,9846,27,265239
63601505659.131,3,358,6161424,362,20328,56,0,877,9845009,43,46,2,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115670152,1549,8234,29,2048,-833,115493934,1644,9846,27,265239
63601505659.19,3,358,6161424,362,20328,56,0,877,9845009,43,46,2,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115670152,1549,8234,29,2048,-833,115493934,1644,9846,27,265239
63601505659.244,3,437,6166265,383,20900,55,0,877,9845018,30,30,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115679310,1577,5584,26,2048,-833,115503257,1521,6778,26,265239
63601505659.301,3,437,6166265,383,20900,55,0,877,9845018,30,30,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115679310,1577,5584,26,2048,-833,115503257,1521,6778,26,265239
63601505659.345,3,437,6166265,383,20900,55,0,877,9845018,30,30,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115679310,1577,5584,26,2048,-833,115503257,1521,6778,26,265239
63601505659.447,3,521,6171524,361,19494,54,0,877,9845023,15,15,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115689122,1585,8754,27,2048,-833,115512599,1526,6778,26,265239
63601505659.526,3,521,6171524,361,19494,54,0,877,9845023,15,15,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115689122,1585,8754,27,2048,-833,115512599,1526,6778,26,265239
63601505659.57,3,521,6171524,361,19494,54,0,877,9845023,15,15,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115689122,1585,8754,27,2048,-833,115512599,1526,6778,26,265239
63601505659.627,3,521,6171524,361,19494,54,0,877,9845023,15,15,1,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115689122,1585,8754,27,2048,-833,115512599,1526,6778,26,265239
63601505659.672,1,582,6174728,353,14240,40,0,877,9845025,8,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115698239,1597,6112,27,2048,-833,115521451,1541,7714,26,265239
63601505659.772,1,582,6174728,353,14240,40,0,877,9845025,8,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115698239,1597,6112,27,2048,-833,115521451,1541,7714,26,265239
63601505659.838,1,582,6174728,353,14240,40,0,877,9845025,8,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115698239,1597,6112,27,2048,-833,115521451,1541,7714,26,265239
63601505659.899,1,582,6174728,353,14240,40,0,877,9845025,8,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115698239,1597,6112,27,2048,-833,115521451,1541,7714,26,265239
63601505659.999,1,615,6176076,24,38,3,0,877,9845025,4,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115707784,1620,9092,26,2048,-833,115530812,1583,9973,26,265239
63601505660.055,1,615,6176076,24,38,3,0,877,9845025,4,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115707784,1620,9092,26,2048,-833,115530812,1583,9973,26,265239
63601505660.113,1,615,6176076,24,38,3,0,877,9845025,4,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115707784,1620,9092,26,2048,-833,115530812,1583,9973,26,265239
63601505660.158,1,566,6179242,382,21065,55,0,877,9845025,2,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115717068,1631,9352,26,2048,-833,115540099,1600,8962,27,265239
63601505660.206,1,566,6179242,382,21065,55,0,877,9845025,2,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115717068,1631,9352,26,2048,-833,115540099,1600,8962,27,265239
63601505660.273,1,566,6179242,382,21065,55,0,877,9845025,2,0,0,0,476,9642589,0,0,0,0,572,6835874,4,0,0,2048,-833,115717068,1631,9352,26,2048,-833,115540099,1600,8962,27,265239
63601505660.383,1,489,6183943,384,20628,55,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115726371,1631,9638,26,2048,-833,115549541,1643,10028,26,265239
63601505660.427,1,489,6183943,384,20628,55,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115726371,1631,9638,26,2048,-833,115549541,1643,10028,26,265239
63601505660.482,1,489,6183943,384,20628,55,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115726371,1631,9638,26,2048,-833,115549541,1643,10028,26,265239
63601505660.526,1,489,6183943,384,20628,55,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115726371,1631,9638,26,2048,-833,115549541,1643,10028,26,265239
63601505660.588,1,489,6183943,384,20628,55,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115726371,1631,9638,26,2048,-833,115549541,1643,10028,26,265239
63601505660.639,1,408,6188889,400,21890,54,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115736125,1643,11269,26,2048,-833,115559600,1651,12106,27,265239
63601505660.708,1,408,6188889,400,21890,54,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115736125,1643,11269,26,2048,-833,115559600,1651,12106,27,265239
63601505660.812,1,408,6188889,400,21890,54,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115736125,1643,11269,26,2048,-833,115559600,1651,12106,27,265239
63601505660.867,1,330,6193758,422,24567,57,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115745535,1649,9950,26,2048,-833,115569474,1679,12565,27,265239
63601505660.914,1,330,6193758,422,24567,57,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115745535,1649,9950,26,2048,-833,115569474,1679,12565,27,265239
63601505660.981,1,330,6193758,422,24567,57,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115745535,1649,9950,26,2048,-833,115569474,1679,12565,27,265239
63601505661.029,1,330,6193758,422,24567,57,0,877,9845025,0,0,0,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115745535,1649,9950,26,2048,-833,115569474,1679,12565,27,265239
63601505661.135,1,250,6198800,388,21615,56,1,0,9845025,0,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115755182,1649,10106,26,2048,-833,115579636,1698,12997,27,265239
63601505661.179,1,250,6198800,388,21615,56,1,0,9845025,0,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115755182,1649,10106,26,2048,-833,115579636,1698,12997,27,265239
63601505661.234,1,250,6198800,388,21615,56,1,0,9845025,0,0,0,0,476,9642589,0,0,0,0,572,6835874,6,0,0,2048,-833,115755182,1649,10106,26,2048,-833,115579636,1698,12997,27,265239
63601505661.289,1,172,6203905,379,20944,56,1,-49,9848586,358,19580,54,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115764646,1657,10314,26,2048,-833,115589740,1720,13456,29,265239
63601505661.333,1,172,6203905,379,20944,56,1,-49,9848586,358,19580,54,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115764646,1657,10314,26,2048,-833,115589740,1720,13456,29,265239
63601505661.4,1,172,6203905,379,20944,56,1,-49,9848586,358,19580,54,0,476,9642589,1,0,0,0,572,6835874,4,0,0,2048,-833,115764646,1657,10314,26,2048,-833,115589740,1720,13456,29,265239
63601505661.502,1,90,6208380,342,18810,55,1,-131,9852979,363,19764,52,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,-833,115774674,1649,10314,27,2048,-833,115600705,1753,17692,29,265239
63601505661.557,1,90,6208380,342,18810,55,1,-131,9852979,363,19764,52,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,-833,115774674,1649,10314,27,2048,-833,115600705,1753,17692,29,265239
63601505661.612,1,90,6208380,342,18810,55,1,-131,9852979,363,19764,52,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,-833,115774674,1649,10314,27,2048,-833,115600705,1753,17692,29,265239
63601505661.677,0,18,6211576,206,6150,29,1,-209,9857168,355,19800,56,0,476,9642589,2,0,0,0,572,6835874,8,0,0,2048,-833,115784252,1657,11755,26,2048,-833,115611526,1787,18910,29,265239
63601505661.725,0,18,6211576,206,6150,29,1,-209,9857168,355,19800,56,0,476,9642589,2,0,0,0,572,6835874,8,0,0,2048,-833,115784252,1657,11755,26,2048,-833,115611526,1787,18910,29,265239
63601505661.775,0,18,6211576,206,6150,29,1,-209,9857168,355,19800,56,0,476,9642589,2,0,0,0,572,6835874,8,0,0,2048,-833,115784252,1657,11755,26,2048,-833,115611526,1787,18910,29,265239
63601505661.823,0,18,6211576,206,6150,29,1,-209,9857168,355,19800,56,0,476,9642589,2,0,0,0,572,6835874,8,0,0,2048,-833,115784252,1657,11755,26,2048,-833,115611526,1787,18910,29,265239
63601505661.921,0,18,6211576,206,6150,29,1,-209,9857168,355,19800,56,0,476,9642589,2,0,0,0,572,6835874,8,0,0,2048,-833,115784252,1657,11755,26,2048,-833,115611526,1787,18910,29,265239
63601505661.989,0,9,6211913,113,333,3,0,-287,9861733,352,18460,52,0,476,9642589,2,0,0,0,572,6835874,6,0,0,6144,-832,115793494,890,7464,6,6144,-832,115622482,980,13286,11,265239
63601505662.038,0,9,6211913,113,333,3,0,-287,9861733,352,18460,52,0,476,9642589,2,0,0,0,572,6835874,6,0,0,6144,-832,115793494,890,7464,6,6144,-832,115622482,980,13286,11,265239
63601505662.098,0,9,6211913,113,333,3,0,-287,9861733,352,18460,52,0,476,9642589,2,0,0,0,572,6835874,6,0,0,6144,-832,115793494,890,7464,6,6144,-832,115622482,980,13286,11,265239
63601505662.153,0,9,6211972,98,202,3,0,-321,9862771,88,0,0,0,476,9642589,0,0,1,0,572,6835874,6,0,0,6144,-681,115803587,300,9394,295,6144,-677,115633593,60,32450,300,265239
63601505662.256,0,9,6211972,98,202,3,0,-321,9862771,88,0,0,0,476,9642589,0,0,1,0,572,6835874,6,0,0,6144,-681,115803587,300,9394,295,6144,-677,115633593,60,32450,300,265239
63601505662.309,0,9,6211972,98,202,3,0,-321,9862771,88,0,0,0,476,9642589,0,0,1,0,572,6835874,6,0,0,6144,-681,115803587,300,9394,295,6144,-677,115633593,60,32450,300,265239
63601505662.353,0,9,6212015,86,168,2,0,-321,9862775,67,0,0,0,476,9642589,2,0,0,0,572,6835874,8,0,0,6144,-280,115874609,1897,17544,404,6144,-274,115710949,2397,19328,410,265239
63601505662.408,0,9,6212015,86,168,2,0,-321,9862775,67,0,0,0,476,9642589,2,0,0,0,572,6835874,8,0,0,6144,-280,115874609,1897,17544,404,6144,-274,115710949,2397,19328,410,265239
63601505662.454,0,9,6212015,86,168,2,0,-321,9862775,67,0,0,0,476,9642589,2,0,0,0,572,6835874,8,0,0,6144,-280,115874609,1897,17544,404,6144,-274,115710949,2397,19328,410,265239
63601505662.524,0,9,6212015,86,168,2,0,-321,9862775,67,0,0,0,476,9642589,2,0,0,0,572,6835874,8,0,0,6144,-280,115874609,1897,17544,404,6144,-274,115710949,2397,19328,410,265239
63601505662.579,0,9,6212047,70,70,1,0,-321,9862775,45,0,0,0,476,9642589,1,0,0,0,572,6835874,8,0,0,6144,-25,115978431,2170,29228,92,6144,-23,115832947,2466,7364,101,265239
63601505662.624,0,9,6212047,70,70,1,0,-321,9862775,45,0,0,0,476,9642589,1,0,0,0,572,6835874,8,0,0,6144,-25,115978431,2170,29228,92,6144,-23,115832947,2466,7364,101,265239
63601505662.742,0,9,6212047,70,70,1,0,-321,9862775,45,0,0,0,476,9642589,1,0,0,0,572,6835874,8,0,0,6144,-25,115978431,2170,29228,92,6144,-23,115832947,2466,7364,101,265239
63601505662.792,0,9,6212047,70,70,1,0,-321,9862775,45,0,0,0,476,9642589,1,0,0,0,572,6835874,8,0,0,6144,-25,115978431,2170,29228,92,6144,-23,115832947,2466,7364,101,265239
63601505662.849,0,9,6212063,45,45,1,1,-3,9863179,517,17885,38,0,476,9642589,2,0,0,0,572,6835874,7,0,0,2048,0,115992890,1390,3268,26,2048,0,115849652,1649,6808,24,265239
63601505662.904,0,9,6212063,45,45,1,1,-3,9863179,517,17885,38,0,476,9642589,2,0,0,0,572,6835874,7,0,0,2048,0,115992890,1390,3268,26,2048,0,115849652,1649,6808,24,265239
63601505662.95,0,9,6212063,45,45,1,1,-3,9863179,517,17885,38,0,476,9642589,2,0,0,0,572,6835874,7,0,0,2048,0,115992890,1390,3268,26,2048,0,115849652,1649,6808,24,265239
63601505663.011,0,9,6212063,45,45,1,1,-3,9863179,517,17885,38,0,476,9642589,2,0,0,0,572,6835874,7,0,0,2048,0,115992890,1390,3268,26,2048,0,115849652,1649,6808,24,265239
63601505663.118,0,9,6212072,31,30,1,1,-77,9868809,426,24396,57,0,476,9642589,1,0,0,0,572,6835874,8,0,0,2048,0,116001067,1429,4568,26,2048,0,115859084,1674,10756,26,265239
63601505663.164,0,9,6212072,31,30,1,1,-77,9868809,426,24396,57,0,476,9642589,1,0,0,0,572,6835874,8,0,0,2048,0,116001067,1429,4568,26,2048,0,115859084,1674,10756,26,265239
63601505663.221,0,9,6212072,31,30,1,1,-77,9868809,426,24396,57,0,476,9642589,1,0,0,0,572,6835874,8,0,0,2048,0,116001067,1429,4568,26,2048,0,115859084,1674,10756,26,265239
63601505663.271,0,9,6212077,19,19,1,1,-156,9873619,398,22064,56,0,476,9642589,3,0,0,0,572,6835874,6,0,0,2048,0,116009293,1462,4984,26,2048,0,115868575,1687,11484,24,265239
63601505663.37,0,9,6212077,19,19,1,1,-156,9873619,398,22064,56,0,476,9642589,3,0,0,0,572,6835874,6,0,0,2048,0,116009293,1462,4984,26,2048,0,115868575,1687,11484,24,265239
63601505663.429,0,9,6212077,19,19,1,1,-156,9873619,398,22064,56,0,476,9642589,3,0,0,0,572,6835874,6,0,0,2048,0,116009293,1462,4984,26,2048,0,115868575,1687,11484,24,265239
63601505663.486,0,9,6212078,15,12,0,1,-235,9878680,373,20466,54,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,0,116017738,1496,5894,26,2048,0,115878135,1715,11484,26,265239
63601505663.53,0,9,6212078,15,12,0,1,-235,9878680,373,20466,54,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,0,116017738,1496,5894,26,2048,0,115878135,1715,11484,26,265239
63601505663.617,0,9,6212078,15,12,0,1,-235,9878680,373,20466,54,0,476,9642589,1,0,0,0,572,6835874,6,0,0,2048,0,116017738,1496,5894,26,2048,0,115878135,1715,11484,26,265239
63601505663.664,0,9,6212078,15,12,0,1,-235,9878680,373,20466,54,1,0,9642589,1,0,0,0,572,6835874,6,0,0,2048,0,116017738,1496,5894,26,2048,0,115878135,1715,11484,26,265239
63601505663.717,0,9,6212079,11,0,0,1,-312,9883813,399,23258,58,1,0,9642589,33,0,0,0,572,6835874,4,0,0,2048,0,116026263,1523,7090,26,2048,0,115887870,1730,12212,26,265239
63601505663.778,0,9,6212079,11,0,0,1,-312,9883813,399,23258,58,1,0,9642589,33,0,0,0,572,6835874,4,0,0,2048,0,116026263,1523,7090,26,2048,0,115887870,1730,12212,26,265239
63601505663.876,0,9,6212079,11,0,0,1,-312,9883813,399,23258,58,1,0,9642589,33,0,0,0,572,6835874,4,0,0,2048,0,116026263,1523,7090,26,2048,0,115887870,1730,12212,26,265239
63601505663.931,0,9,6212079,6,0,0,1,-391,9889056,396,21615,56,1,-57,9645803,329,16900,52,0,572,6835874,6,0,0,2048,0,116035241,1602,9973,26,2048,0,115897773,1730,12576,24,265239
63601505663.975,0,9,6212079,6,0,0,1,-391,9889056,396,21615,56,1,-57,9645803,329,16900,52,0,572,6835874,6,0,0,2048,0,116035241,1602,9973,26,2048,0,115897773,1730,12576,24,265239
63601505664.03,0,9,6212079,6,0,0,1,-391,9889056,396,21615,56,1,-57,9645803,329,16900,52,0,572,6835874,6,0,0,2048,0,116035241,1602,9973,26,2048,0,115897773,1730,12576,24,265239
63601505664.076,0,9,6212079,6,0,0,1,-391,9889056,396,21615,56,1,-57,9645803,329,16900,52,0,572,6835874,6,0,0,2048,0,116035241,1602,9973,26,2048,0,115897773,1730,12576,24,265239
63601505664.182,0,9,6212079,6,0,0,1,-391,9889056,396,21615,56,1,-57,9645803,329,16900,52,0,572,6835874,6,0,0,2048,0,116035241,1602,9973,26,2048,0,115897773,1730,12576,24,265239
63601505664.239,0,9,6212079,4,0,0,1,-469,9893659,357,19635,55,1,-136,9649817,298,16335,55,0,572,6835874,6,0,0,2048,0,116044900,1689,12835,27,2048,0,115907523,1730,11822,26,265239
63601505664.283,0,9,6212079,4,0,0,1,-469,9893659,357,19635,55,1,-136,9649817,298,16335,55,0,572,6835874,6,0,0,2048,0,116044900,1689,12835,27,2048,0,115907523,1730,11822,26,265239
63601505664.34,0,9,6212079,2,0,0,0,-539,9897179,196,5292,27,1,-213,9654140,432,24966,57,0,572,6835874,6,0,0,2048,0,116055347,1769,18301,27,2048,0,115917188,1702,11484,26,265239
63601505664.4,0,9,6212079,2,0,0,0,-539,9897179,196,5292,27,1,-213,9654140,432,24966,57,0,572,6835874,6,0,0,2048,0,116055347,1769,18301,27,2048,0,115917188,1702,11484,26,265239
63601505664.455,0,9,6212079,2,0,0,0,-539,9897179,196,5292,27,1,-213,9654140,432,24966,57,0,572,6835874,6,0,0,2048,0,116055347,1769,18301,27,2048,0,115917188,1702,11484,26,265239
63601505664.546,0,9,6212079,4,0,0,0,-547,9897426,87,258,2,1,-292,9658569,391,21784,55,0,572,6835874,7,0,0,2048,0,116066795,1845,20737,29,2048,0,115926541,1674,10756,26,265239
63601505664.581,0,9,6212079,4,0,0,0,-547,9897426,87,258,2,1,-292,9658569,391,21784,55,0,572,6835874,7,0,0,2048,0,116066795,1845,20737,29,2048,0,115926541,1674,10756,26,265239
63601505664.688,0,9,6212079,4,0,0,0,-547,9897426,87,258,2,1,-292,9658569,391,21784,55,0,572,6835874,7,0,0,2048,0,116066795,1845,20737,29,2048,0,115926541,1674,10756,26,265239
63601505664.744,0,9,6212079,4,0,0,0,-547,9897426,87,258,2,1,-292,9658569,391,21784,55,0,572,6835874,7,0,0,2048,0,116066795,1845,20737,29,2048,0,115926541,1674,10756,26,265239
63601505664.792,0,9,6212079,3,0,0,0,-547,9897465,78,148,2,1,-369,9663515,348,19656,56,0,572,6835874,6,0,0,2048,0,116078835,1901,22622,29,2048,0,115935661,1674,7048,26,265239
63601505664.853,0,9,6212079,3,0,0,0,-547,9897465,78,148,2,1,-369,9663515,348,19656,56,0,572,6835874,6,0,0,2048,0,116078835,1901,22622,29,2048,0,115935661,1674,7048,26,265239
63601505664.904,0,9,6212079,3,0,0,0,-547,9897465,78,148,2,1,-369,9663515,348,19656,56,0,572,6835874,6,0,0,2048,0,116078835,1901,22622,29,2048,0,115935661,1674,7048,26,265239
63601505664.988,0,9,6212079,4,0,0,0,-547,9897490,50,100,2,1,-448,9668023,384,20900,55,0,572,6835874,6,0,0,2048,0,116091632,1937,23405,29,2048,0,115944789,1646,6736,24,265239
63601505665.038,0,9,6212079,4,0,0,0,-547,9897490,50,100,2,1,-448,9668023,384,20900,55,0,572,6835874,6,0,0,2048,0,116091632,1937,23405,29,2048,0,115944789,1646,6736,24,265239
63601505665.093,0,9,6212079,4,0,0,0,-547,9897490,50,100,2,1,-448,9668023,384,20900,55,0,572,6835874,6,0,0,2048,0,116091632,1937,23405,29,2048,0,115944789,1646,6736,24,265239
63601505665.194,0,9,6212079,4,0,0,0,-547,9897490,50,100,2,1,-448,9668023,384,20900,55,0,572,6835874,6,0,0,2048,0,116091632,1937,23405,29,2048,0,115944789,1646,6736,24,265239
63601505665.194,0,9,6212079,4,0,0,0,-547,9897490,50,100,2,1,-448,9668023,384,20900,55,0,572,6835874,6,0,0,2048,0,116091632,1937,23405,29,2048,0,115944789,1646,6736,24,265239
63601505665.238,0,9,6212079,4,0,0,0,-547,9897501,33,33,1,1,-527,9672726,374,21603,57,0,572,6835874,8,0,0,2048,0,116104438,1930,23405,31,2048,0,115953632,1629,6328,24,265239
63601505665.379,0,9,6212079,4,0,0,0,-547,9897501,33,33,1,1,-527,9672726,374,21603,57,0,572,6835874,8,0,0,2048,0,116104438,1930,23405,31,2048,0,115953632,1629,6328,24,265239
63601505665.427,0,9,6212079,4,0,0,0,-547,9897501,33,33,1,1,-527,9672726,374,21603,57,0,572,6835874,8,0,0,2048,0,116104438,1930,23405,31,2048,0,115953632,1629,6328,24,265239
63601505665.483,0,9,6212079,2,0,0,0,-547,9897507,18,18,1,1,-605,9677318,367,20405,55,0,572,6835874,8,0,0,2048,0,116117234,1922,26814,31,2048,0,115962248,1610,5872,24,265239
63601505665.538,0,9,6212079,2,0,0,0,-547,9897507,18,18,1,1,-605,9677318,367,20405,55,0,572,6835874,8,0,0,2048,0,116117234,1922,26814,31,2048,0,115962248,1610,5872,24,265239
63601505665.582,0,9,6212079,2,0,0,0,-547,9897507,18,18,1,1,-605,9677318,367,20405,55,0,572,6835874,8,0,0,2048,0,116117234,1922,26814,31,2048,0,115962248,1610,5872,24,265239
63601505665.65,0,9,6212079,4,0,0,0,-547,9897510,12,0,0,1,-684,9681343,340,17940,52,1,-21,6837623,498,28826,58,2048,0,116129963,1922,22825,29,2048,0,115970933,1610,5440,26,269690
63601505665.745,0,9,6212079,4,0,0,0,-547,9897510,12,0,0,1,-684,9681343,340,17940,52,1,-21,6837623,498,28826,58,2048,0,116129963,1922,22825,29,2048,0,115970933,1610,5440,26,269690
63601505665.792,0,9,6212079,4,0,0,0,-547,9897510,12,0,0,1,-684,9681343,340,17940,52,1,-21,6837623,498,28826,58,2048,0,116129963,1922,22825,29,2048,0,115970933,1610,5440,26,269690
63601505665.84,0,9,6212079,4,0,0,0,-547,9897510,12,0,0,1,-684,9681343,340,17940,52,1,-21,6837623,498,28826,58,2048,0,116129963,1922,22825,29,2048,0,115970933,1610,5440,26,269690
63601505665.899,0,9,6212079,4,0,0,0,-547,9897510,12,0,0,1,-684,9681343,340,17940,52,1,-21,6837623,498,28826,58,2048,0,116129963,1922,22825,29,2048,0,115970933,1610,5440,26,269690
63601505665.999,0,9,6212079,3,0,0,0,-547,9897510,7,6,0,1,-763,9685729,324,17640,55,1,-102,6842670,345,18200,52,2048,0,116142217,1833,20737,29,2048,0,115979468,1592,5440,24,269690
63601505666.055,0,9,6212079,3,0,0,0,-547,9897510,7,6,0,1,-763,9685729,324,17640,55,1,-102,6842670,345,18200,52,2048,0,116142217,1833,20737,29,2048,0,115979468,1592,5440,24,269690
63601505666.108,0,9,6212079,3,0,0,0,-547,9897510,7,6,0,1,-763,9685729,324,17640,55,1,-102,6842670,345,18200,52,2048,0,116142217,1833,20737,29,2048,0,115979468,1592,5440,24,269690
63601505666.153,0,9,6212079,6,0,0,0,-547,9897510,4,0,0,0,-841,9689638,292,14850,51,1,-180,6847333,380,21660,57,2048,0,116153601,1766,18446,29,2048,0,115988115,1574,3848,23,269690
63601505666.212,0,9,6212079,6,0,0,0,-547,9897510,4,0,0,0,-841,9689638,292,14850,51,1,-180,6847333,380,21660,57,2048,0,116153601,1766,18446,29,2048,0,115988115,1574,3848,23,269690
63601505666.309,0,9,6212079,6,0,0,0,-547,9897510,4,0,0,0,-841,9689638,292,14850,51,1,-180,6847333,380,21660,57,2048,0,116153601,1766,18446,29,2048,0,115988115,1574,3848,23,269690
63601505666.366,0,9,6212079,6,0,0,0,-547,9897510,4,0,0,0,-841,9689638,292,14850,51,1,-180,6847333,380,21660,57,2048,0,116153601,1766,18446,29,2048,0,115988115,1574,3848,23,269690
63601505666.41,0,9,6212079,4,0,1,0,-547,9897510,1,0,0,0,-874,9690293,25,0,0,1,-256,6852502,430,24282,57,2048,0,116163863,1707,13078,27,2048,0,115996379,1592,5008,24,269690
63601505666.469,0,9,6212079,4,0,1,0,-547,9897510,1,0,0,0,-874,9690293,25,0,0,1,-256,6852502,430,24282,57,2048,0,116163863,1707,13078,27,2048,0,115996379,1592,5008,24,269690
63601505666.527,0,9,6212079,4,0,1,0,-547,9897510,1,0,0,0,-874,9690293,25,0,0,1,-256,6852502,430,24282,57,2048,0,116163863,1707,13078,27,2048,0,115996379,1592,5008,24,269690
63601505666.631,0,9,6212079,7,0,0,0,-547,9897510,2,0,0,0,-874,9690293,20,0,0,1,-335,6858093,400,22678,58,2048,0,116173839,1634,10106,27,2048,0,116004725,1574,5008,24,269690
63601505666.686,0,9,6212079,7,0,0,0,-547,9897510,2,0,0,0,-874,9690293,20,0,0,1,-335,6858093,400,22678,58,2048,0,116173839,1634,10106,27,2048,0,116004725,1574,5008,24,269690
63601505666.73,0,9,6212079,7,0,0,0,-547,9897510,2,0,0,0,-874,9690293,20,0,0,1,-335,6858093,400,22678,58,2048,0,116173839,1634,10106,27,2048,0,116004725,1574,5008,24,269690
63601505666.791,0,9,6212079,9,0,0,0,-547,9897510,1,0,0,0,-874,9690293,12,0,0,1,-413,6862959,471,27492,60,2048,0,116183217,1569,9595,27,2048,0,116013061,1574,5008,24,269690
63601505666.847,0,9,6212079,9,0,0,0,-547,9897510,1,0,0,0,-874,9690293,12,0,0,1,-413,6862959,471,27492,60,2048,0,116183217,1569,9595,27,2048,0,116013061,1574,5008,24,269690
63601505666.924,0,9,6212079,9,0,0,0,-547,9897510,1,0,0,0,-874,9690293,12,0,0,1,-413,6862959,471,27492,60,2048,0,116183217,1569,9595,27,2048,0,116013061,1574,5008,24,269690
63601505666.975,0,9,6212079,12,0,0,0,-547,9897510,1,0,0,0,-874,9690293,6,0,0,1,-492,6868023,377,20088,52,2048,0,116192130,1500,6726,27,2048,0,116021427,1574,3434,24,269690
